# time(s) x(m) y(m) z(m) V(m/s) Mach Cd
30.660000 1106.119722 0.000000 1367.816504 110.889729 0.331013 0.130306
30.670000 1106.447316 0.000000 1366.756666 110.972882 0.331257 0.130304
30.680000 1106.774879 0.000000 1365.695947 111.056026 0.331501 0.130303
30.690000 1107.102411 0.000000 1364.634349 111.139160 0.331745 0.130302
30.700000 1107.429912 0.000000 1363.571872 111.222285 0.331989 0.130301
30.710000 1107.757381 0.000000 1362.508515 111.305401 0.332233 0.130300
30.720000 1108.084819 0.000000 1361.444278 111.388507 0.332477 0.130299
30.730000 1108.412226 0.000000 1360.379163 111.471604 0.332721 0.130297
30.740000 1108.739602 0.000000 1359.313169 111.554692 0.332965 0.130296
30.750000 1109.066946 0.000000 1358.246296 111.637769 0.333209 0.130295
30.760000 1109.394259 0.000000 1357.178545 111.720838 0.333452 0.130294
30.770000 1109.721541 0.000000 1356.109915 111.803897 0.333696 0.130293
30.780000 1110.048792 0.000000 1355.040408 111.886946 0.333940 0.130291
30.790000 1110.376011 0.000000 1353.970022 111.969986 0.334184 0.130290
30.800000 1110.703198 0.000000 1352.898758 112.053016 0.334427 0.130289
30.810000 1111.030354 0.000000 1351.826617 112.136036 0.334671 0.130288
30.820000 1111.357479 0.000000 1350.753598 112.219047 0.334914 0.130287
30.830000 1111.684572 0.000000 1349.679702 112.302047 0.335158 0.130285
30.840000 1112.011634 0.000000 1348.604928 112.385039 0.335401 0.130284
30.850000 1112.338664 0.000000 1347.529278 112.468020 0.335645 0.130283
30.860000 1112.665662 0.000000 1346.452751 112.550991 0.335888 0.130282
30.870000 1112.992629 0.000000 1345.375347 112.633953 0.336132 0.130281
30.880000 1113.319565 0.000000 1344.297066 112.716904 0.336375 0.130279
30.890000 1113.646469 0.000000 1343.217910 112.799846 0.336618 0.130278
30.900000 1113.973341 0.000000 1342.137877 112.882778 0.336862 0.130277
30.910000 1114.300181 0.000000 1341.056968 112.965700 0.337105 0.130276
30.920000 1114.626990 0.000000 1339.975184 113.048611 0.337348 0.130274
30.930000 1114.953767 0.000000 1338.892524 113.131513 0.337591 0.130273
30.940000 1115.280512 0.000000 1337.808988 113.214405 0.337834 0.130272
30.950000 1115.607226 0.000000 1336.724577 113.297286 0.338077 0.130271
30.960000 1115.933907 0.000000 1335.639291 113.380157 0.338320 0.130269
30.970000 1116.260557 0.000000 1334.553130 113.463019 0.338563 0.130268
30.980000 1116.587175 0.000000 1333.466094 113.545870 0.338806 0.130267
30.990000 1116.913762 0.000000 1332.378184 113.628710 0.339049 0.130265
31.000000 1117.240316 0.000000 1331.289400 113.711541 0.339292 0.130264
31.010000 1117.566838 0.000000 1330.199741 113.794361 0.339535 0.130263
31.020000 1117.893329 0.000000 1329.109208 113.877171 0.339777 0.130262
31.030000 1118.219787 0.000000 1328.017801 113.959970 0.340020 0.130260
31.040000 1118.546214 0.000000 1326.925520 114.042759 0.340263 0.130259
31.050000 1118.872609 0.000000 1325.832366 114.125538 0.340506 0.130258
31.060000 1119.198971 0.000000 1324.738339 114.208306 0.340748 0.130256
31.070000 1119.525302 0.000000 1323.643438 114.291064 0.340991 0.130255
31.080000 1119.851600 0.000000 1322.547664 114.373811 0.341233 0.130254
31.090000 1120.177866 0.000000 1321.451018 114.456547 0.341476 0.130253
31.100000 1120.504101 0.000000 1320.353499 114.539274 0.341718 0.130251
31.110000 1120.830303 0.000000 1319.255107 114.621989 0.341961 0.130250
31.120000 1121.156473 0.000000 1318.155843 114.704694 0.342203 0.130249
31.130000 1121.482610 0.000000 1317.055707 114.787388 0.342445 0.130247
31.140000 1121.808716 0.000000 1315.954699 114.870072 0.342688 0.130246
31.150000 1122.134789 0.000000 1314.852819 114.952744 0.342930 0.130245
31.160000 1122.460830 0.000000 1313.750067 115.035406 0.343172 0.130243
31.170000 1122.786839 0.000000 1312.646444 115.118058 0.343414 0.130242
31.180000 1123.112815 0.000000 1311.541950 115.200698 0.343656 0.130241
31.190000 1123.438759 0.000000 1310.436585 115.283328 0.343898 0.130239
31.200000 1123.764671 0.000000 1309.330348 115.365946 0.344140 0.130238
31.210000 1124.090551 0.000000 1308.223241 115.448554 0.344382 0.130237
31.220000 1124.416398 0.000000 1307.115264 115.531151 0.344624 0.130235
31.230000 1124.742212 0.000000 1306.006416 115.613737 0.344866 0.130234
31.240000 1125.067995 0.000000 1304.896697 115.696312 0.345108 0.130232
31.250000 1125.393744 0.000000 1303.786109 115.778876 0.345350 0.130231
31.260000 1125.719461 0.000000 1302.674651 115.861429 0.345592 0.130230
31.270000 1126.045146 0.000000 1301.562323 115.943971 0.345833 0.130228
31.280000 1126.370798 0.000000 1300.449126 116.026502 0.346075 0.130227
31.290000 1126.696418 0.000000 1299.335059 116.109021 0.346317 0.130226
31.300000 1127.022005 0.000000 1298.220124 116.191530 0.346558 0.130224
31.310000 1127.347559 0.000000 1297.104319 116.274027 0.346800 0.130223
31.320000 1127.673081 0.000000 1295.987645 116.356513 0.347042 0.130221
31.330000 1127.998570 0.000000 1294.870103 116.438988 0.347283 0.130220
31.340000 1128.324027 0.000000 1293.751693 116.521452 0.347524 0.130219
31.350000 1128.649451 0.000000 1292.632414 116.603904 0.347766 0.130217
31.360000 1128.974842 0.000000 1291.512267 116.686345 0.348007 0.130216
31.370000 1129.300200 0.000000 1290.391252 116.768775 0.348248 0.130214
31.380000 1129.625526 0.000000 1289.269370 116.851193 0.348490 0.130213
31.390000 1129.950819 0.000000 1288.146619 116.933600 0.348731 0.130212
31.400000 1130.276079 0.000000 1287.023002 117.015995 0.348972 0.130210
31.410000 1130.601306 0.000000 1285.898517 117.098379 0.349213 0.130209
31.420000 1130.926500 0.000000 1284.773166 117.180751 0.349454 0.130207
31.430000 1131.251661 0.000000 1283.646947 117.263112 0.349695 0.130206
31.440000 1131.576790 0.000000 1282.519862 117.345461 0.349936 0.130204
31.450000 1131.901885 0.000000 1281.391910 117.427799 0.350177 0.130203
31.460000 1132.226948 0.000000 1280.263092 117.510125 0.350418 0.130202
31.470000 1132.551978 0.000000 1279.133408 117.592440 0.350659 0.130200
31.480000 1132.876974 0.000000 1278.002858 117.674743 0.350900 0.130199
31.490000 1133.201938 0.000000 1276.871442 117.757034 0.351141 0.130197
31.500000 1133.526869 0.000000 1275.739161 117.839313 0.351381 0.130196
31.510000 1133.851766 0.000000 1274.606014 117.921581 0.351622 0.130194
31.520000 1134.176631 0.000000 1273.472002 118.003837 0.351863 0.130193
31.530000 1134.501462 0.000000 1272.337125 118.086081 0.352103 0.130191
31.540000 1134.826260 0.000000 1271.201383 118.168313 0.352344 0.130190
31.550000 1135.151025 0.000000 1270.064777 118.250533 0.352584 0.130188
31.560000 1135.475757 0.000000 1268.927306 118.332742 0.352825 0.130187
31.570000 1135.800456 0.000000 1267.788970 118.414938 0.353065 0.130186
31.580000 1136.125121 0.000000 1266.649771 118.497123 0.353306 0.130184
31.590000 1136.449754 0.000000 1265.509707 118.579296 0.353546 0.130183
31.600000 1136.774353 0.000000 1264.368780 118.661456 0.353786 0.130181
31.610000 1137.098918 0.000000 1263.226989 118.743605 0.354026 0.130180
31.620000 1137.423451 0.000000 1262.084335 118.825742 0.354267 0.130178
31.630000 1137.747950 0.000000 1260.940818 118.907866 0.354507 0.130177
31.640000 1138.072415 0.000000 1259.796437 118.989979 0.354747 0.130175
31.650000 1138.396847 0.000000 1258.651194 119.072079 0.354987 0.130174
31.660000 1138.721246 0.000000 1257.505088 119.154167 0.355227 0.130172
31.670000 1139.045612 0.000000 1256.358119 119.236243 0.355467 0.130171
31.680000 1139.369944 0.000000 1255.210289 119.318307 0.355707 0.130169
31.690000 1139.694242 0.000000 1254.061596 119.400358 0.355947 0.130168
31.700000 1140.018507 0.000000 1252.912041 119.482397 0.356186 0.130166
31.710000 1140.342738 0.000000 1251.761624 119.564424 0.356426 0.130165
31.720000 1140.666936 0.000000 1250.610346 119.646439 0.356666 0.130163
31.730000 1140.991101 0.000000 1249.458206 119.728441 0.356906 0.130162
31.740000 1141.315231 0.000000 1248.305205 119.810431 0.357145 0.130160
31.750000 1141.639329 0.000000 1247.151343 119.892408 0.357385 0.130158
31.760000 1141.963392 0.000000 1245.996620 119.974373 0.357624 0.130157
31.770000 1142.287422 0.000000 1244.841037 120.056326 0.357864 0.130155
31.780000 1142.611418 0.000000 1243.684593 120.138266 0.358103 0.130154
31.790000 1142.935380 0.000000 1242.527289 120.220194 0.358343 0.130152
31.800000 1143.259309 0.000000 1241.369124 120.302109 0.358582 0.130151
31.810000 1143.583204 0.000000 1240.210100 120.384011 0.358821 0.130149
31.820000 1143.907065 0.000000 1239.050216 120.465901 0.359061 0.130148
31.830000 1144.230893 0.000000 1237.889472 120.547779 0.359300 0.130146
31.840000 1144.554686 0.000000 1236.727869 120.629643 0.359539 0.130145
31.850000 1144.878446 0.000000 1235.565407 120.711495 0.359778 0.130143
31.860000 1145.202172 0.000000 1234.402086 120.793334 0.360017 0.130141
31.870000 1145.525864 0.000000 1233.237906 120.875161 0.360256 0.130140
31.880000 1145.849522 0.000000 1232.072867 120.956975 0.360495 0.130138
31.890000 1146.173146 0.000000 1230.906970 121.038776 0.360734 0.130137
31.900000 1146.496736 0.000000 1229.740215 121.120564 0.360973 0.130135
31.910000 1146.820292 0.000000 1228.572602 121.202340 0.361212 0.130134
31.920000 1147.143814 0.000000 1227.404130 121.284102 0.361450 0.130132
31.930000 1147.467302 0.000000 1226.234801 121.365852 0.361689 0.130130
31.940000 1147.790756 0.000000 1225.064614 121.447589 0.361928 0.130129
31.950000 1148.114176 0.000000 1223.893571 121.529313 0.362167 0.130127
31.960000 1148.437562 0.000000 1222.721669 121.611024 0.362405 0.130126
31.970000 1148.760914 0.000000 1221.548911 121.692722 0.362644 0.130124
31.980000 1149.084231 0.000000 1220.375297 121.774407 0.362882 0.130122
31.990000 1149.407515 0.000000 1219.200825 121.856079 0.363121 0.130121
32.000000 1149.730764 0.000000 1218.025497 121.937737 0.363359 0.130119
32.010000 1150.053979 0.000000 1216.849313 122.019383 0.363597 0.130118
32.020000 1150.377160 0.000000 1215.672273 122.101016 0.363836 0.130116
32.030000 1150.700307 0.000000 1214.494377 122.182635 0.364074 0.130114
32.040000 1151.023419 0.000000 1213.315626 122.264242 0.364312 0.130113
32.050000 1151.346497 0.000000 1212.136018 122.345835 0.364550 0.130111
32.060000 1151.669541 0.000000 1210.955556 122.427415 0.364788 0.130110
32.070000 1151.992550 0.000000 1209.774239 122.508982 0.365026 0.130108
32.080000 1152.315525 0.000000 1208.592066 122.590535 0.365264 0.130106
32.090000 1152.638465 0.000000 1207.409039 122.672076 0.365502 0.130105
32.100000 1152.961371 0.000000 1206.225157 122.753602 0.365740 0.130103
32.110000 1153.284243 0.000000 1205.040422 122.835116 0.365978 0.130101
32.120000 1153.607080 0.000000 1203.854831 122.916616 0.366216 0.130100
32.130000 1153.929883 0.000000 1202.668387 122.998103 0.366453 0.130098
32.140000 1154.252651 0.000000 1201.481089 123.079576 0.366691 0.130097
32.150000 1154.575385 0.000000 1200.292938 123.161036 0.366929 0.130095
32.160000 1154.898084 0.000000 1199.103933 123.242483 0.367166 0.130093
32.170000 1155.220749 0.000000 1197.914075 123.323916 0.367404 0.130092
32.180000 1155.543379 0.000000 1196.723364 123.405336 0.367641 0.130090
32.190000 1155.865974 0.000000 1195.531800 123.486742 0.367879 0.130088
32.200000 1156.188535 0.000000 1194.339383 123.568134 0.368116 0.130087
32.210000 1156.511061 0.000000 1193.146114 123.649513 0.368354 0.130085
32.220000 1156.833552 0.000000 1191.951993 123.730878 0.368591 0.130083
32.230000 1157.156009 0.000000 1190.757019 123.812230 0.368828 0.130082
32.240000 1157.478431 0.000000 1189.561194 123.893568 0.369065 0.130080
32.250000 1157.800818 0.000000 1188.364517 123.974892 0.369302 0.130078
32.260000 1158.123170 0.000000 1187.166988 124.056202 0.369539 0.130077
32.270000 1158.445488 0.000000 1185.968609 124.137499 0.369776 0.130075
32.280000 1158.767771 0.000000 1184.769378 124.218782 0.370013 0.130073
32.290000 1159.090019 0.000000 1183.569296 124.300051 0.370250 0.130072
32.300000 1159.412232 0.000000 1182.368363 124.381307 0.370487 0.130070
32.310000 1159.734410 0.000000 1181.166580 124.462549 0.370724 0.130068
32.320000 1160.056553 0.000000 1179.963946 124.543776 0.370961 0.130067
32.330000 1160.378661 0.000000 1178.760463 124.624990 0.371198 0.130065
32.340000 1160.700735 0.000000 1177.556129 124.706190 0.371434 0.130063
32.350000 1161.022773 0.000000 1176.350945 124.787376 0.371671 0.130061
32.360000 1161.344776 0.000000 1175.144912 124.868548 0.371907 0.130060
32.370000 1161.666744 0.000000 1173.938030 124.949707 0.372144 0.130058
32.380000 1161.988678 0.000000 1172.730298 125.030851 0.372380 0.130056
32.390000 1162.310576 0.000000 1171.521717 125.111981 0.372617 0.130055
32.400000 1162.632439 0.000000 1170.312287 125.193097 0.372853 0.130053
32.410000 1162.954267 0.000000 1169.102009 125.274199 0.373090 0.130051
32.420000 1163.276060 0.000000 1167.890882 125.355287 0.373326 0.130050
32.430000 1163.597817 0.000000 1166.678908 125.436360 0.373562 0.130048
32.440000 1163.919540 0.000000 1165.466084 125.517420 0.373798 0.130046
32.450000 1164.241227 0.000000 1164.252414 125.598465 0.374034 0.130044
32.460000 1164.562879 0.000000 1163.037895 125.679497 0.374270 0.130043
32.470000 1164.884496 0.000000 1161.822529 125.760514 0.374506 0.130041
32.480000 1165.206077 0.000000 1160.606316 125.841516 0.374742 0.130039
32.490000 1165.527623 0.000000 1159.389255 125.922505 0.374978 0.130037
32.500000 1165.849134 0.000000 1158.171348 126.003479 0.375214 0.130036
32.510000 1166.170610 0.000000 1156.952594 126.084439 0.375450 0.130034
32.520000 1166.492050 0.000000 1155.732993 126.165384 0.375685 0.130032
32.530000 1166.813454 0.000000 1154.512546 126.246316 0.375921 0.130031
32.540000 1167.134824 0.000000 1153.291253 126.327232 0.376157 0.130029
32.550000 1167.456158 0.000000 1152.069114 126.408135 0.376392 0.130027
32.560000 1167.777456 0.000000 1150.846129 126.489023 0.376628 0.130025
32.570000 1168.098719 0.000000 1149.622299 126.569896 0.376863 0.130024
32.580000 1168.419946 0.000000 1148.397623 126.650755 0.377099 0.130022
32.590000 1168.741138 0.000000 1147.172103 126.731600 0.377334 0.130020
32.600000 1169.062295 0.000000 1145.945737 126.812430 0.377569 0.130018
32.610000 1169.383415 0.000000 1144.718526 126.893245 0.377805 0.130017
32.620000 1169.704501 0.000000 1143.490471 126.974046 0.378040 0.130015
32.630000 1170.025550 0.000000 1142.261572 127.054832 0.378275 0.130013
32.640000 1170.346564 0.000000 1141.031828 127.135604 0.378510 0.130011
32.650000 1170.667542 0.000000 1139.801240 127.216361 0.378745 0.130010
32.660000 1170.988485 0.000000 1138.569809 127.297103 0.378980 0.130008
32.670000 1171.309392 0.000000 1137.337534 127.377831 0.379215 0.130006
32.680000 1171.630263 0.000000 1136.104415 127.458544 0.379450 0.130004
32.690000 1171.951098 0.000000 1134.870454 127.539242 0.379685 0.130002
32.700000 1172.271898 0.000000 1133.635649 127.619926 0.379919 0.130001
32.710000 1172.592662 0.000000 1132.400001 127.700594 0.380154 0.129999
32.720000 1172.913390 0.000000 1131.163511 127.781248 0.380389 0.129997
32.730000 1173.234082 0.000000 1129.926179 127.861887 0.380623 0.129995
32.740000 1173.554738 0.000000 1128.688004 127.942511 0.380858 0.129994
32.750000 1173.875358 0.000000 1127.448987 128.023121 0.381092 0.129992
32.760000 1174.195943 0.000000 1126.209128 128.103715 0.381327 0.129990
32.770000 1174.516491 0.000000 1124.968428 128.184294 0.381561 0.129988
32.780000 1174.837004 0.000000 1123.726886 128.264859 0.381796 0.129986
32.790000 1175.157481 0.000000 1122.484503 128.345409 0.382030 0.129985
32.800000 1175.477921 0.000000 1121.241279 128.425943 0.382264 0.129983
32.810000 1175.798326 0.000000 1119.997214 128.506463 0.382498 0.129981
32.820000 1176.118694 0.000000 1118.752309 128.586967 0.382732 0.129979
32.830000 1176.439027 0.000000 1117.506563 128.667457 0.382966 0.129977
32.840000 1176.759323 0.000000 1116.259977 128.747931 0.383200 0.129976
32.850000 1177.079583 0.000000 1115.012550 128.828390 0.383434 0.129974
32.860000 1177.399808 0.000000 1113.764284 128.908834 0.383668 0.129972
32.870000 1177.719996 0.000000 1112.515178 128.989263 0.383902 0.129970
32.880000 1178.040147 0.000000 1111.265233 129.069677 0.384136 0.129968
32.890000 1178.360263 0.000000 1110.014448 129.150076 0.384370 0.129966
32.900000 1178.680342 0.000000 1108.762825 129.230459 0.384603 0.129965
32.910000 1179.000385 0.000000 1107.510362 129.310827 0.384837 0.129963
32.920000 1179.320392 0.000000 1106.257061 129.391180 0.385070 0.129961
32.930000 1179.640363 0.000000 1105.002921 129.471518 0.385304 0.129959
32.940000 1179.960297 0.000000 1103.747943 129.551840 0.385537 0.129957
32.950000 1180.280195 0.000000 1102.492127 129.632147 0.385771 0.129956
32.960000 1180.600057 0.000000 1101.235474 129.712439 0.386004 0.129954
32.970000 1180.919882 0.000000 1099.977982 129.792715 0.386237 0.129952
32.980000 1181.239670 0.000000 1098.719653 129.872976 0.386471 0.129950
32.990000 1181.559423 0.000000 1097.460487 129.953221 0.386704 0.129948
33.000000 1181.879139 0.000000 1096.200483 130.033451 0.386937 0.129946
33.010000 1182.198818 0.000000 1094.939643 130.113666 0.387170 0.129945
33.020000 1182.518461 0.000000 1093.677966 130.193865 0.387403 0.129943
33.030000 1182.838067 0.000000 1092.415453 130.274048 0.387636 0.129941
33.040000 1183.157637 0.000000 1091.152103 130.354216 0.387869 0.129939
33.050000 1183.477171 0.000000 1089.887917 130.434369 0.388101 0.129937
33.060000 1183.796667 0.000000 1088.622896 130.514506 0.388334 0.129935
33.070000 1184.116127 0.000000 1087.357038 130.594627 0.388567 0.129933
33.080000 1184.435551 0.000000 1086.090345 130.674733 0.388800 0.129932
33.090000 1184.754938 0.000000 1084.822817 130.754823 0.389032 0.129930
33.100000 1185.074288 0.000000 1083.554454 130.834897 0.389265 0.129928
33.110000 1185.393601 0.000000 1082.285256 130.914956 0.389497 0.129926
33.120000 1185.712878 0.000000 1081.015224 130.994999 0.389730 0.129924
33.130000 1186.032118 0.000000 1079.744356 131.075026 0.389962 0.129922
33.140000 1186.351321 0.000000 1078.472655 131.155038 0.390194 0.129920
33.150000 1186.670488 0.000000 1077.200120 131.235033 0.390427 0.129919
33.160000 1186.989618 0.000000 1075.926750 131.315013 0.390659 0.129917
33.170000 1187.308710 0.000000 1074.652547 131.394977 0.390891 0.129915
33.180000 1187.627766 0.000000 1073.377511 131.474926 0.391123 0.129913
33.190000 1187.946786 0.000000 1072.101641 131.554858 0.391355 0.129911
33.200000 1188.265768 0.000000 1070.824938 131.634775 0.391587 0.129909
33.210000 1188.584713 0.000000 1069.547403 131.714675 0.391819 0.129907
33.220000 1188.903621 0.000000 1068.269034 131.794560 0.392051 0.129905
33.230000 1189.222493 0.000000 1066.989834 131.874429 0.392282 0.129904
33.240000 1189.541327 0.000000 1065.709801 131.954282 0.392514 0.129902
33.250000 1189.860125 0.000000 1064.428936 132.034118 0.392746 0.129900
33.260000 1190.178885 0.000000 1063.147239 132.113939 0.392977 0.129898
33.270000 1190.497608 0.000000 1061.864711 132.193744 0.393209 0.129896
33.280000 1190.816295 0.000000 1060.581351 132.273533 0.393441 0.129894
33.290000 1191.134944 0.000000 1059.297160 132.353305 0.393672 0.129892
33.300000 1191.453556 0.000000 1058.012137 132.433062 0.393903 0.129890
33.310000 1191.772131 0.000000 1056.726284 132.512802 0.394135 0.129888
33.320000 1192.090669 0.000000 1055.439601 132.592527 0.394366 0.129887
33.330000 1192.409169 0.000000 1054.152087 132.672235 0.394597 0.129885
33.340000 1192.727633 0.000000 1052.863743 132.751927 0.394828 0.129883
33.350000 1193.046059 0.000000 1051.574568 132.831602 0.395059 0.129881
33.360000 1193.364448 0.000000 1050.284564 132.911262 0.395290 0.129879
33.370000 1193.682799 0.000000 1048.993731 132.990905 0.395521 0.129877
33.380000 1194.001114 0.000000 1047.702068 133.070532 0.395752 0.129875
33.390000 1194.319391 0.000000 1046.409576 133.150143 0.395983 0.129873
33.400000 1194.637630 0.000000 1045.116255 133.229737 0.396214 0.129871
33.410000 1194.955833 0.000000 1043.822105 133.309316 0.396445 0.129869
33.420000 1195.273998 0.000000 1042.527126 133.388877 0.396675 0.129867
33.430000 1195.592125 0.000000 1041.231319 133.468423 0.396906 0.129866
33.440000 1195.910215 0.000000 1039.934684 133.547952 0.397136 0.129864
33.450000 1196.228268 0.000000 1038.637221 133.627464 0.397367 0.129862
33.460000 1196.546283 0.000000 1037.338931 133.706960 0.397597 0.129860
33.470000 1196.864261 0.000000 1036.039813 133.786440 0.397828 0.129858
33.480000 1197.182201 0.000000 1034.739867 133.865903 0.398058 0.129856
33.490000 1197.500103 0.000000 1033.439094 133.945350 0.398288 0.129854
33.500000 1197.817968 0.000000 1032.137495 134.024780 0.398519 0.129852
33.510000 1198.135796 0.000000 1030.835068 134.104194 0.398749 0.129850
33.520000 1198.453586 0.000000 1029.531815 134.183591 0.398979 0.129848
33.530000 1198.771338 0.000000 1028.227736 134.262971 0.399209 0.129846
33.540000 1199.089053 0.000000 1026.922831 134.342335 0.399439 0.129844
33.550000 1199.406730 0.000000 1025.617100 134.421683 0.399669 0.129842
33.560000 1199.724369 0.000000 1024.310543 134.501013 0.399898 0.129841
33.570000 1200.041970 0.000000 1023.003161 134.580327 0.400128 0.129839
33.580000 1200.359534 0.000000 1021.694953 134.659625 0.400358 0.129837
33.590000 1200.677060 0.000000 1020.385920 134.738905 0.400588 0.129835
33.600000 1200.994549 0.000000 1019.076063 134.818169 0.400817 0.129833
33.610000 1201.311999 0.000000 1017.765381 134.897416 0.401047 0.129831
33.620000 1201.629412 0.000000 1016.453874 134.976646 0.401276 0.129829
33.630000 1201.946786 0.000000 1015.141543 135.055860 0.401506 0.129827
33.640000 1202.264123 0.000000 1013.828389 135.135057 0.401735 0.129825
33.650000 1202.581422 0.000000 1012.514410 135.214237 0.401964 0.129823
33.660000 1202.898683 0.000000 1011.199608 135.293400 0.402194 0.129821
33.670000 1203.215907 0.000000 1009.883982 135.372546 0.402423 0.129819
33.680000 1203.533092 0.000000 1008.567533 135.451675 0.402652 0.129817
33.690000 1203.850239 0.000000 1007.250261 135.530788 0.402881 0.129815
33.700000 1204.167348 0.000000 1005.932167 135.609883 0.403110 0.129813
33.710000 1204.484420 0.000000 1004.613250 135.688962 0.403339 0.129811
33.720000 1204.801453 0.000000 1003.293510 135.768023 0.403568 0.129809
33.730000 1205.118448 0.000000 1001.972949 135.847068 0.403796 0.129807
33.740000 1205.435405 0.000000 1000.651565 135.926096 0.404025 0.129805
33.750000 1205.752324 0.000000 999.329360 136.005106 0.404254 0.129804
33.760000 1206.069205 0.000000 998.006333 136.084100 0.404482 0.129802
33.770000 1206.386047 0.000000 996.682485 136.163076 0.404711 0.129800
33.780000 1206.702852 0.000000 995.357815 136.242035 0.404940 0.129798
33.790000 1207.019618 0.000000 994.032325 136.320977 0.405168 0.129796
33.800000 1207.336346 0.000000 992.706014 136.399903 0.405396 0.129794
33.810000 1207.653036 0.000000 991.378883 136.478810 0.405625 0.129792
33.820000 1207.969687 0.000000 990.050932 136.557701 0.405853 0.129790
33.830000 1208.286301 0.000000 988.722160 136.636575 0.406081 0.129788
33.840000 1208.602875 0.000000 987.392569 136.715431 0.406309 0.129786
33.850000 1208.919412 0.000000 986.062158 136.794270 0.406537 0.129784
33.860000 1209.235910 0.000000 984.730927 136.873092 0.406765 0.129782
33.870000 1209.552370 0.000000 983.398878 136.951897 0.406993 0.129780
33.880000 1209.868792 0.000000 982.066009 137.030684 0.407221 0.129778
33.890000 1210.185175 0.000000 980.732321 137.109454 0.407449 0.129776
33.900000 1210.501519 0.000000 979.397815 137.188207 0.407677 0.129774
33.910000 1210.817826 0.000000 978.062491 137.266942 0.407904 0.129772
33.920000 1211.134093 0.000000 976.726349 137.345660 0.408132 0.129770
33.930000 1211.450322 0.000000 975.389388 137.424360 0.408360 0.129768
33.940000 1211.766513 0.000000 974.051610 137.503043 0.408587 0.129766
33.950000 1212.082665 0.000000 972.713014 137.581709 0.408815 0.129764
33.960000 1212.398779 0.000000 971.373601 137.660357 0.409042 0.129762
33.970000 1212.714854 0.000000 970.033371 137.738988 0.409269 0.129760
33.980000 1213.030890 0.000000 968.692324 137.817601 0.409496 0.129758
33.990000 1213.346888 0.000000 967.350461 137.896197 0.409724 0.129756
34.000000 1213.662847 0.000000 966.007781 137.974775 0.409951 0.129754
34.010000 1213.978767 0.000000 964.664284 138.053336 0.410178 0.129752
34.020000 1214.294649 0.000000 963.319972 138.131879 0.410405 0.129750
34.030000 1214.610492 0.000000 961.974844 138.210405 0.410632 0.129748
34.040000 1214.926296 0.000000 960.628900 138.288913 0.410859 0.129746
34.050000 1215.242061 0.000000 959.282141 138.367403 0.411086 0.129744
34.060000 1215.557788 0.000000 957.934567 138.445875 0.411312 0.129742
34.070000 1215.873476 0.000000 956.586177 138.524330 0.411539 0.129740
34.080000 1216.189125 0.000000 955.236973 138.602768 0.411766 0.129738
34.090000 1216.504735 0.000000 953.886955 138.681187 0.411992 0.129736
34.100000 1216.820306 0.000000 952.536122 138.759589 0.412219 0.129734
34.110000 1217.135839 0.000000 951.184475 138.837973 0.412445 0.129732
34.120000 1217.451332 0.000000 949.832014 138.916340 0.412671 0.129730
34.130000 1217.766787 0.000000 948.478740 138.994688 0.412898 0.129728
34.140000 1218.082202 0.000000 947.124652 139.073019 0.413124 0.129726
34.150000 1218.397579 0.000000 945.769750 139.151332 0.413350 0.129724
34.160000 1218.712917 0.000000 944.414036 139.229627 0.413576 0.129722
34.170000 1219.028215 0.000000 943.057509 139.307904 0.413802 0.129720
34.180000 1219.343475 0.000000 941.700169 139.386163 0.414028 0.129718
34.190000 1219.658695 0.000000 940.342017 139.464405 0.414254 0.129716
34.200000 1219.973876 0.000000 938.983053 139.542628 0.414480 0.129714
34.210000 1220.289019 0.000000 937.623277 139.620834 0.414706 0.129712
34.220000 1220.604122 0.000000 936.262689 139.699022 0.414932 0.129710
34.230000 1220.919186 0.000000 934.901289 139.777191 0.415157 0.129708
34.240000 1221.234210 0.000000 933.539078 139.855343 0.415383 0.129706
34.250000 1221.549196 0.000000 932.176057 139.933477 0.415608 0.129704
34.260000 1221.864142 0.000000 930.812224 140.011592 0.415834 0.129702
34.270000 1222.179049 0.000000 929.447580 140.089690 0.416059 0.129700
34.280000 1222.493917 0.000000 928.082126 140.167769 0.416285 0.129698
34.290000 1222.808746 0.000000 926.715862 140.245831 0.416510 0.129696
34.300000 1223.123535 0.000000 925.348788 140.323874 0.416735 0.129694
34.310000 1223.438285 0.000000 923.980904 140.401899 0.416960 0.129692
34.320000 1223.752995 0.000000 922.612211 140.479906 0.417185 0.129690
34.330000 1224.067667 0.000000 921.242708 140.557895 0.417410 0.129688
34.340000 1224.382298 0.000000 919.872396 140.635866 0.417635 0.129686
34.350000 1224.696891 0.000000 918.501275 140.713818 0.417860 0.129684
34.360000 1225.011444 0.000000 917.129345 140.791752 0.418085 0.129682
34.370000 1225.325957 0.000000 915.756607 140.869668 0.418310 0.129680
34.380000 1225.640431 0.000000 914.383060 140.947566 0.418535 0.129678
34.390000 1225.954866 0.000000 913.008706 141.025445 0.418759 0.129676
34.400000 1226.269261 0.000000 911.633543 141.103307 0.418984 0.129674
34.410000 1226.583616 0.000000 910.257573 141.181149 0.419208 0.129671
34.420000 1226.897932 0.000000 908.880796 141.258974 0.419433 0.129669
34.430000 1227.212208 0.000000 907.503211 141.336780 0.419657 0.129667
34.440000 1227.526445 0.000000 906.124819 141.414568 0.419881 0.129665
